Oval,0.5,Very Good,E,VS1,1234.0
Oval,0.5,Very Good,E,VVS1,1223.0
Oval,0.5,Very Good,F,VVS1,1231.0
Oval,0.52,Very Good,F,VVS1,1227.2
Oval,0.5,Very Good,G,VVS1,1208.0
Oval,0.51,Very Good,F,VVS1,1203.09
Oval,0.5,Very Good,G,VS1,1228.0
Oval,0.51,Very Good,F,VVS2,1222.98
Oval,0.52,Very Good,G,VS1,1228.76
Oval,0.5,Good,E,VVS1,1218.0
Oval,0.51,Very Good,G,VVS1,1217.88
Oval,0.5,Very Good,G,VVS1,1221.0
Oval,0.5,Very Good,G,VVS2,1226.0
Oval,0.5,Very Good,G,VVS1,1208.0
Oval,0.51,Very Good,G,VS1,1213.8
Oval,0.52,Very Good,G,VVS1,1219.92
Oval,0.5,Very Good,G,VVS1,1228.0
Oval,0.5,Very Good,G,VVS1,1228.0
Oval,0.51,Very Good,G,VVS2,1206.15
Oval,0.53,Very Good,G,VVS1,1205.75
Oval,0.5,Very Good,E,VS1,1215.0
Oval,0.5,Good,G,VS1,1228.0
Oval,0.54,Very Good,G,VS1,1218.24
Oval,0.57,Very Good,F,VVS2,1228.92
Oval,0.51,Very Good,G,VS1,1217.88
Oval,0.5,Very Good,E,VS1,1200.0
Oval,0.5,Very Good,E,VS1,1200.0
Oval,0.51,Very Good,F,VS1,1217.88
Oval,0.51,Very Good,F,VVS2,1219.92
Oval,0.56,Very Good,G,VVS2,1229.2
Oval,0.52,Very Good,G,VS1,1217.84
Oval,0.52,Very Good,F,VS1,1217.84
Oval,0.5,Good,G,VS1,1207.0
Oval,0.5,Very Good,G,VVS1,1216.0
Oval,0.5,Good,F,VS1,1208.0
Oval,0.5,Very Good,G,VVS1,1216.0
Oval,0.5,Very Good,G,VVS1,1232.0
Oval,0.5,Very Good,G,VS1,1207.0
Oval,0.53,Very Good,F,VS1,1231.19
Oval,0.5,Very Good,F,VVS1,1234.0
Oval,0.5,Very Good,E,VVS1,1218.0
Oval,0.5,Very Good,F,VS1,1207.0
Oval,0.5,Very Good,F,VVS2,1323.0
Oval,0.59,Good,F,VVS1,1336.94
Oval,0.54,Very Good,F,VS1,1308.96
